Inputs,,,Output,,,,,
Wavelength (um),r1 (um),t1 (nm),Absorption,,,,,
369.80795,0.13,0.4,0.41429,,,,,
369.89055,0.13,0.4,0.4157,,,,,
369.97319,0.13,0.4,0.41715,,,,,
370.05587,0.13,0.4,0.41864,,,,,
370.13858,0.13,0.4,0.42018,,,,,
370.22133,0.13,0.4,0.42176,,,,,
370.30411,0.13,0.4,0.42339,,,,,
370.38694,0.13,0.4,0.42507,,,,,
370.4698,0.13,0.4,0.4268,,,,,
370.5527,0.13,0.4,0.42858,,,,,
370.63563,0.13,0.4,0.43041,,,,,
370.7186,0.13,0.4,0.43229,,,,,
370.80161,0.13,0.4,0.43423,,,,,
370.88466,0.13,0.4,0.43622,,,,,
370.96774,0.13,0.4,0.43827,,,,,
371.05086,0.13,0.4,0.44038,,,,,
371.13402,0.13,0.4,0.44255,,,,,
371.21722,0.13,0.4,0.44478,,,,,
371.30045,0.13,0.4,0.44707,,,,,
371.38372,0.13,0.4,0.44942,,,,,
371.46703,0.13,0.4,0.45184,,,,,
371.55037,0.13,0.4,0.45432,,,,,
371.63375,0.13,0.4,0.45687,,,,,
371.71717,0.13,0.4,0.45949,,,,,
371.80063,0.13,0.4,0.46218,,,,,
371.88412,0.13,0.4,0.46495,,,,,
371.96765,0.13,0.4,0.46779,,,,,
372.05122,0.13,0.4,0.4707,,,,,
372.13483,0.13,0.4,0.4737,,,,,
372.21848,0.13,0.4,0.47677,,,,,
372.30216,0.13,0.4,0.47993,,,,,
372.38588,0.13,0.4,0.48317,,,,,
372.46964,0.13,0.4,0.48649,,,,,
372.55343,0.13,0.4,0.48991,,,,,
372.63726,0.13,0.4,0.49341,,,,,
372.72113,0.13,0.4,0.497,,,,,
372.80504,0.13,0.4,0.50069,,,,,
372.88899,0.13,0.4,0.50448,,,,,
372.97297,0.13,0.4,0.50836,,,,,
373.05699,0.13,0.4,0.51234,,,,,
373.14105,0.13,0.4,0.51643,,,,,
373.22515,0.13,0.4,0.52062,,,,,
373.30929,0.13,0.4,0.52492,,,,,
373.39346,0.13,0.4,0.52933,,,,,
373.47767,0.13,0.4,0.53385,,,,,
373.56192,0.13,0.4,0.53848,,,,,
373.64621,0.13,0.4,0.54324,,,,,
373.73053,0.13,0.4,0.54811,,,,,
373.8149,0.13,0.4,0.5531,,,,,
373.8993,0.13,0.4,0.55822,,,,,
373.98374,0.13,0.4,0.56346,,,,,
374.06822,0.13,0.4,0.56883,,,,,
374.15273,0.13,0.4,0.57433,,,,,
374.23729,0.13,0.4,0.57996,,,,,
374.32188,0.13,0.4,0.58572,,,,,
374.40651,0.13,0.4,0.59163,,,,,
374.49118,0.13,0.4,0.59767,,,,,
374.57589,0.13,0.4,0.60385,,,,,
374.66063,0.13,0.4,0.61017,,,,,
374.74542,0.13,0.4,0.61664,,,,,
374.83024,0.13,0.4,0.62325,,,,,
374.9151,0.13,0.4,0.63,,,,,
375,0.13,0.4,0.6369,,,,,
375.08494,0.13,0.4,0.64394,,,,,
375.16991,0.13,0.4,0.65114,,,,,
375.25493,0.13,0.4,0.65847,,,,,
375.33998,0.13,0.4,0.66596,,,,,
375.42507,0.13,0.4,0.67358,,,,,
375.5102,0.13,0.4,0.68135,,,,,
375.59537,0.13,0.4,0.68927,,,,,
375.68058,0.13,0.4,0.69732,,,,,
375.76583,0.13,0.4,0.7055,,,,,
375.85111,0.13,0.4,0.71382,,,,,
375.93644,0.13,0.4,0.72227,,,,,
376.0218,0.13,0.4,0.73083,,,,,
376.1072,0.13,0.4,0.73952,,,,,
376.19264,0.13,0.4,0.74831,,,,,
376.27812,0.13,0.4,0.75721,,,,,
376.36364,0.13,0.4,0.7662,,,,,
376.44919,0.13,0.4,0.77528,,,,,
376.53479,0.13,0.4,0.78443,,,,,
376.62042,0.13,0.4,0.79364,,,,,
376.7061,0.13,0.4,0.8029,,,,,
376.79181,0.13,0.4,0.81219,,,,,
376.87756,0.13,0.4,0.82151,,,,,
376.96335,0.13,0.4,0.83083,,,,,
377.04918,0.13,0.4,0.84013,,,,,
377.13505,0.13,0.4,0.84941,,,,,
377.22096,0.13,0.4,0.85862,,,,,
377.3069,0.13,0.4,0.86777,,,,,
377.39289,0.13,0.4,0.87681,,,,,
377.47891,0.13,0.4,0.88574,,,,,
377.56498,0.13,0.4,0.89452,,,,,
377.65108,0.13,0.4,0.90312,,,,,
377.73723,0.13,0.4,0.91153,,,,,
377.82341,0.13,0.4,0.9197,,,,,
377.90963,0.13,0.4,0.92762,,,,,
377.99589,0.13,0.4,0.93526,,,,,
378.08219,0.13,0.4,0.94258,,,,,
378.16853,0.13,0.4,0.94956,,,,,
378.25491,0.13,0.4,0.95617,,,,,
378.34133,0.13,0.4,0.96237,,,,,
378.42779,0.13,0.4,0.96814,,,,,
378.51429,0.13,0.4,0.97345,,,,,
378.60082,0.13,0.4,0.97828,,,,,
378.6874,0.13,0.4,0.9826,,,,,
378.77402,0.13,0.4,0.98638,,,,,
378.86067,0.13,0.4,0.9896,,,,,
378.94737,0.13,0.4,0.99225,,,,,
379.0341,0.13,0.4,0.99431,,,,,
379.12088,0.13,0.4,0.99576,,,,,
379.20769,0.13,0.4,0.99659,,,,,
379.29455,0.13,0.4,0.99678,,,,,
379.38144,0.13,0.4,0.99635,,,,,
379.46838,0.13,0.4,0.99527,,,,,
379.55535,0.13,0.4,0.99356,,,,,
379.64237,0.13,0.4,0.99122,,,,,
379.72942,0.13,0.4,0.98825,,,,,
379.81651,0.13,0.4,0.98466,,,,,
379.90365,0.13,0.4,0.98046,,,,,
379.99082,0.13,0.4,0.97568,,,,,
380.07804,0.13,0.4,0.97034,,,,,
380.16529,0.13,0.4,0.96444,,,,,
380.25258,0.13,0.4,0.95802,,,,,
380.33992,0.13,0.4,0.9511,,,,,
380.42729,0.13,0.4,0.94371,,,,,
380.51471,0.13,0.4,0.93587,,,,,
380.60216,0.13,0.4,0.92763,,,,,
380.68966,0.13,0.4,0.919,,,,,
380.77719,0.13,0.4,0.91003,,,,,
380.86477,0.13,0.4,0.90074,,,,,
380.95238,0.13,0.4,0.89116,,,,,
381.04004,0.13,0.4,0.88133,,,,,
381.12773,0.13,0.4,0.87128,,,,,
381.21547,0.13,0.4,0.86104,,,,,
381.30325,0.13,0.4,0.85064,,,,,
381.39106,0.13,0.4,0.84011,,,,,
381.47892,0.13,0.4,0.82949,,,,,
381.56682,0.13,0.4,0.81878,,,,,
381.65476,0.13,0.4,0.80803,,,,,
381.74274,0.13,0.4,0.79726,,,,,
381.83076,0.13,0.4,0.78649,,,,,
381.91882,0.13,0.4,0.77574,,,,,
382.00692,0.13,0.4,0.76503,,,,,
382.09506,0.13,0.4,0.75439,,,,,
382.18324,0.13,0.4,0.74383,,,,,
382.27147,0.13,0.4,0.73336,,,,,
382.35973,0.13,0.4,0.72301,,,,,
382.44804,0.13,0.4,0.71278,,,,,
382.53638,0.13,0.4,0.70268,,,,,
382.62477,0.13,0.4,0.69274,,,,,
382.7132,0.13,0.4,0.68295,,,,,
382.80166,0.13,0.4,0.67332,,,,,
382.89017,0.13,0.4,0.66387,,,,,
382.97872,0.13,0.4,0.65461,,,,,
383.06731,0.13,0.4,0.64552,,,,,
383.15595,0.13,0.4,0.63663,,,,,
383.24462,0.13,0.4,0.62793,,,,,
383.33333,0.13,0.4,0.61944,,,,,
383.42209,0.13,0.4,0.61114,,,,,
383.51088,0.13,0.4,0.60304,,,,,
383.59972,0.13,0.4,0.59515,,,,,
383.6886,0.13,0.4,0.58746,,,,,
383.77752,0.13,0.4,0.57998,,,,,
383.86648,0.13,0.4,0.5727,,,,,
383.95548,0.13,0.4,0.56563,,,,,
384.04453,0.13,0.4,0.55877,,,,,
384.13361,0.13,0.4,0.55211,,,,,
384.22274,0.13,0.4,0.54565,,,,,
384.31191,0.13,0.4,0.53939,,,,,
384.40111,0.13,0.4,0.53333,,,,,
384.49036,0.13,0.4,0.52747,,,,,
384.57966,0.13,0.4,0.52181,,,,,
384.66899,0.13,0.4,0.51635,,,,,
384.75836,0.13,0.4,0.51107,,,,,
384.84778,0.13,0.4,0.50599,,,,,
384.93724,0.13,0.4,0.5011,,,,,
385.02674,0.13,0.4,0.4964,,,,,
385.11628,0.13,0.4,0.49189,,,,,
385.20586,0.13,0.4,0.48756,,,,,
385.29549,0.13,0.4,0.48341,,,,,
385.38515,0.13,0.4,0.47945,,,,,
385.47486,0.13,0.4,0.47566,,,,,
385.56461,0.13,0.4,0.47206,,,,,
385.6544,0.13,0.4,0.46863,,,,,
385.74423,0.13,0.4,0.46538,,,,,
385.83411,0.13,0.4,0.46231,,,,,
385.92403,0.13,0.4,0.45942,,,,,
386.01399,0.13,0.4,0.4567,,,,,
386.10399,0.13,0.4,0.45415,,,,,
386.19403,0.13,0.4,0.45178,,,,,
386.28411,0.13,0.4,0.44958,,,,,
386.37424,0.13,0.4,0.44756,,,,,
386.46441,0.13,0.4,0.44572,,,,,
386.55462,0.13,0.4,0.44405,,,,,
386.64488,0.13,0.4,0.44255,,,,,
386.73517,0.13,0.4,0.44124,,,,,
386.82551,0.13,0.4,0.44011,,,,,
386.91589,0.13,0.4,0.43916,,,,,
387.00631,0.13,0.4,0.43839,,,,,
387.09677,0.13,0.4,0.43781,,,,,
387.18728,0.13,0.4,0.43742,,,,,
387.27783,0.13,0.4,0.43722,,,,,
387.36842,0.13,0.4,0.43722,,,,,
387.45905,0.13,0.4,0.43741,,,,,
387.54973,0.13,0.4,0.43781,,,,,
387.64045,0.13,0.4,0.43842,,,,,
387.73121,0.13,0.4,0.43924,,,,,
387.82201,0.13,0.4,0.44028,,,,,
387.91286,0.13,0.4,0.44155,,,,,
388.00375,0.13,0.4,0.44304,,,,,
388.09468,0.13,0.4,0.44478,,,,,
388.18565,0.13,0.4,0.44675,,,,,
388.27667,0.13,0.4,0.44898,,,,,
388.36773,0.13,0.4,0.45147,,,,,
388.45883,0.13,0.4,0.45424,,,,,
388.54998,0.13,0.4,0.45728,,,,,
388.64116,0.13,0.4,0.46061,,,,,
388.73239,0.13,0.4,0.46424,,,,,
388.82367,0.13,0.4,0.46818,,,,,
388.91498,0.13,0.4,0.47245,,,,,
389.00634,0.13,0.4,0.47705,,,,,
389.09774,0.13,0.4,0.482,,,,,
389.18919,0.13,0.4,0.48731,,,,,
389.28068,0.13,0.4,0.493,,,,,
389.37221,0.13,0.4,0.49909,,,,,
389.46378,0.13,0.4,0.50558,,,,,
389.5554,0.13,0.4,0.51249,,,,,
389.64706,0.13,0.4,0.51984,,,,,
389.73876,0.13,0.4,0.52765,,,,,
389.83051,0.13,0.4,0.53593,,,,,
389.9223,0.13,0.4,0.54469,,,,,
390.01413,0.13,0.4,0.55396,,,,,
390.10601,0.13,0.4,0.56375,,,,,
390.19793,0.13,0.4,0.57407,,,,,
390.28989,0.13,0.4,0.58493,,,,,
390.3819,0.13,0.4,0.59635,,,,,
390.47394,0.13,0.4,0.60833,,,,,
390.56604,0.13,0.4,0.62089,,,,,
390.65817,0.13,0.4,0.63402,,,,,
390.75035,0.13,0.4,0.64772,,,,,
390.84258,0.13,0.4,0.66199,,,,,
390.93484,0.13,0.4,0.67681,,,,,
391.02715,0.13,0.4,0.69217,,,,,
391.11951,0.13,0.4,0.70804,,,,,
391.21191,0.13,0.4,0.72437,,,,,
391.30435,0.13,0.4,0.74114,,,,,
391.39683,0.13,0.4,0.75827,,,,,
391.48936,0.13,0.4,0.7757,,,,,
391.58193,0.13,0.4,0.79336,,,,,
391.67455,0.13,0.4,0.81113,,,,,
391.76721,0.13,0.4,0.82891,,,,,
391.85991,0.13,0.4,0.84659,,,,,
391.95266,0.13,0.4,0.86402,,,,,
392.04545,0.13,0.4,0.88106,,,,,
392.13829,0.13,0.4,0.89755,,,,,
392.23117,0.13,0.4,0.91331,,,,,
392.32409,0.13,0.4,0.92819,,,,,
392.41706,0.13,0.4,0.942,,,,,
392.51007,0.13,0.4,0.95458,,,,,
392.60313,0.13,0.4,0.96576,,,,,
392.69623,0.13,0.4,0.97539,,,,,
392.78937,0.13,0.4,0.98334,,,,,
392.88256,0.13,0.4,0.98949,,,,,
392.97579,0.13,0.4,0.99376,,,,,
393.06907,0.13,0.4,0.99609,,,,,
393.16239,0.13,0.4,0.99644,,,,,
393.25576,0.13,0.4,0.99482,,,,,
393.34917,0.13,0.4,0.99125,,,,,
393.44262,0.13,0.4,0.98581,,,,,
393.53612,0.13,0.4,0.97857,,,,,
393.62966,0.13,0.4,0.96965,,,,,
393.72325,0.13,0.4,0.95918,,,,,
393.81688,0.13,0.4,0.9473,,,,,
393.91056,0.13,0.4,0.93417,,,,,
394.00428,0.13,0.4,0.91995,,,,,
394.09805,0.13,0.4,0.9048,,,,,
394.19186,0.13,0.4,0.88888,,,,,
394.28571,0.13,0.4,0.87234,,,,,
394.37961,0.13,0.4,0.85534,,,,,
394.47356,0.13,0.4,0.83801,,,,,
394.56755,0.13,0.4,0.82048,,,,,
394.66158,0.13,0.4,0.80286,,,,,
394.75566,0.13,0.4,0.78525,,,,,
394.84979,0.13,0.4,0.76775,,,,,
394.94395,0.13,0.4,0.75042,,,,,
395.03817,0.13,0.4,0.73334,,,,,
395.13243,0.13,0.4,0.71657,,,,,
395.22673,0.13,0.4,0.70013,,,,,
395.32108,0.13,0.4,0.68408,,,,,
395.41547,0.13,0.4,0.66844,,,,,
395.50991,0.13,0.4,0.65324,,,,,
395.6044,0.13,0.4,0.63848,,,,,
395.69892,0.13,0.4,0.62417,,,,,
395.7935,0.13,0.4,0.61033,,,,,
395.88812,0.13,0.4,0.59695,,,,,
395.98278,0.13,0.4,0.58403,,,,,
396.07749,0.13,0.4,0.57157,,,,,
396.17225,0.13,0.4,0.55955,,,,,
396.26705,0.13,0.4,0.54797,,,,,
396.3619,0.13,0.4,0.53683,,,,,
396.45679,0.13,0.4,0.5261,,,,,
396.55172,0.13,0.4,0.51577,,,,,
396.64671,0.13,0.4,0.50584,,,,,
396.74173,0.13,0.4,0.49628,,,,,
396.83681,0.13,0.4,0.4871,,,,,
396.93193,0.13,0.4,0.47826,,,,,
397.02709,0.13,0.4,0.46976,,,,,
397.1223,0.13,0.4,0.46159,,,,,
397.21756,0.13,0.4,0.45374,,,,,
397.31286,0.13,0.4,0.44618,,,,,
397.40821,0.13,0.4,0.43891,,,,,
397.5036,0.13,0.4,0.43191,,,,,
397.59904,0.13,0.4,0.42518,,,,,
397.69452,0.13,0.4,0.4187,,,,,
397.79006,0.13,0.4,0.41247,,,,,
397.88563,0.13,0.4,0.40646,,,,,
397.98125,0.13,0.4,0.40068,,,,,
398.07692,0.13,0.4,0.39511,,,,,
398.17264,0.13,0.4,0.38974,,,,,
398.2684,0.13,0.4,0.38456,,,,,
398.3642,0.13,0.4,0.37957,,,,,
398.46006,0.13,0.4,0.37476,,,,,
398.55596,0.13,0.4,0.37012,,,,,
398.6519,0.13,0.4,0.36564,,,,,
398.74789,0.13,0.4,0.36131,,,,,
398.84393,0.13,0.4,0.35714,,,,,
398.94001,0.13,0.4,0.35311,,,,,
399.03614,0.13,0.4,0.34921,,,,,
399.13232,0.13,0.4,0.34544,,,,,
399.22854,0.13,0.4,0.3418,,,,,
399.32481,0.13,0.4,0.33828,,,,,
399.42113,0.13,0.4,0.33488,,,,,
399.51749,0.13,0.4,0.33159,,,,,
399.6139,0.13,0.4,0.3284,,,,,
399.71035,0.13,0.4,0.32531,,,,,
399.80686,0.13,0.4,0.32232,,,,,
399.9034,0.13,0.4,0.31943,,,,,
400,0.13,0.4,0.31662,,,,,
400.09664,0.13,0.4,0.31391,,,,,
400.19333,0.13,0.4,0.31127,,,,,
400.29007,0.13,0.4,0.30872,,,,,
400.38685,0.13,0.4,0.30624,,,,,
400.48368,0.13,0.4,0.30383,,,,,
400.58055,0.13,0.4,0.3015,,,,,
400.67747,0.13,0.4,0.29924,,,,,
400.77444,0.13,0.4,0.29704,,,,,
400.87146,0.13,0.4,0.29491,,,,,
400.96852,0.13,0.4,0.29283,,,,,
401.06563,0.13,0.4,0.29082,,,,,
401.16279,0.13,0.4,0.28886,,,,,
401.26,0.13,0.4,0.28696,,,,,
401.35725,0.13,0.4,0.28512,,,,,
401.45455,0.13,0.4,0.28332,,,,,
401.55189,0.13,0.4,0.28157,,,,,
401.64928,0.13,0.4,0.27987,,,,,
401.74672,0.13,0.4,0.27822,,,,,
401.84421,0.13,0.4,0.27661,,,,,
401.94175,0.13,0.4,0.27505,,,,,
402.03933,0.13,0.4,0.27353,,,,,
402.13696,0.13,0.4,0.27205,,,,,
402.23464,0.13,0.4,0.27061,,,,,
402.33236,0.13,0.4,0.2692,,,,,
402.43013,0.13,0.4,0.26783,,,,,
402.52795,0.13,0.4,0.2665,,,,,
402.62582,0.13,0.4,0.26521,,,,,
402.72374,0.13,0.4,0.26394,,,,,
402.8217,0.13,0.4,0.26272,,,,,
402.91971,0.13,0.4,0.26152,,,,,
403.01777,0.13,0.4,0.26035,,,,,
403.11587,0.13,0.4,0.25921,,,,,
403.21402,0.13,0.4,0.2581,,,,,
403.31223,0.13,0.4,0.25703,,,,,
403.41048,0.13,0.4,0.25597,,,,,
403.50877,0.13,0.4,0.25495,,,,,
403.60712,0.13,0.4,0.25395,,,,,
403.70551,0.13,0.4,0.25298,,,,,
403.80395,0.13,0.4,0.25203,,,,,
403.90244,0.13,0.4,0.2511,,,,,
404.00098,0.13,0.4,0.2502,,,,,
404.09956,0.13,0.4,0.24932,,,,,
404.19819,0.13,0.4,0.24847,,,,,
404.29688,0.13,0.4,0.24763,,,,,
404.3956,0.13,0.4,0.24682,,,,,
404.49438,0.13,0.4,0.24603,,,,,
404.59321,0.13,0.4,0.24526,,,,,
404.69208,0.13,0.4,0.2445,,,,,
404.791,0.13,0.4,0.24377,,,,,
404.88998,0.13,0.4,0.24306,,,,,
404.98899,0.13,0.4,0.24236,,,,,
405.08806,0.13,0.4,0.24169,,,,,
405.18718,0.13,0.4,0.24103,,,,,
405.28634,0.13,0.4,0.24039,,,,,
405.38556,0.13,0.4,0.23977,,,,,
405.48482,0.13,0.4,0.23916,,,,,
405.58413,0.13,0.4,0.23857,,,,,
405.68349,0.13,0.4,0.23799,,,,,
405.7829,0.13,0.4,0.23744,,,,,
405.88235,0.13,0.4,0.23689,,,,,
405.98186,0.13,0.4,0.23637,,,,,
406.08141,0.13,0.4,0.23585,,,,,
406.18102,0.13,0.4,0.23536,,,,,
406.28067,0.13,0.4,0.23487,,,,,
406.38037,0.13,0.4,0.2344,,,,,
406.48012,0.13,0.4,0.23395,,,,,
406.57992,0.13,0.4,0.23351,,,,,
406.67976,0.13,0.4,0.23308,,,,,
406.77966,0.13,0.4,0.23267,,,,,
406.87961,0.13,0.4,0.23227,,,,,
406.9796,0.13,0.4,0.23188,,,,,
407.07965,0.13,0.4,0.23151,,,,,
407.17974,0.13,0.4,0.23115,,,,,
407.27988,0.13,0.4,0.2308,,,,,
407.38007,0.13,0.4,0.23046,,,,,
407.48031,0.13,0.4,0.23014,,,,,
407.58061,0.13,0.4,0.22983,,,,,
407.68095,0.13,0.4,0.22953,,,,,
407.78133,0.13,0.4,0.22924,,,,,
407.88177,0.13,0.4,0.22897,,,,,
407.98226,0.13,0.4,0.22871,,,,,
408.0828,0.13,0.4,0.22845,,,,,
408.18339,0.13,0.4,0.22821,,,,,
408.28402,0.13,0.4,0.22799,,,,,
408.38471,0.13,0.4,0.22777,,,,,
408.48545,0.13,0.4,0.22756,,,,,
408.58623,0.13,0.4,0.22737,,,,,
408.68707,0.13,0.4,0.22719,,,,,
408.78795,0.13,0.4,0.22701,,,,,
408.88889,0.13,0.4,0.22685,,,,,
408.98987,0.13,0.4,0.2267,,,,,
409.09091,0.13,0.4,0.22657,,,,,
409.19199,0.13,0.4,0.22644,,,,,
409.29313,0.13,0.4,0.22632,,,,,
409.39431,0.13,0.4,0.22622,,,,,
409.49555,0.13,0.4,0.22612,,,,,
409.59683,0.13,0.4,0.22604,,,,,
409.69817,0.13,0.4,0.22597,,,,,
409.79955,0.13,0.4,0.2259,,,,,
409.90099,0.13,0.4,0.22585,,,,,
410.00248,0.13,0.4,0.22581,,,,,
410.10401,0.13,0.4,0.22578,,,,,
410.2056,0.13,0.4,0.22577,,,,,
410.30723,0.13,0.4,0.22576,,,,,
410.40892,0.13,0.4,0.22576,,,,,
410.51066,0.13,0.4,0.22578,,,,,
410.61245,0.13,0.4,0.2258,,,,,
410.71429,0.13,0.4,0.22584,,,,,
410.81617,0.13,0.4,0.22589,,,,,
410.91811,0.13,0.4,0.22595,,,,,
411.0201,0.13,0.4,0.22602,,,,,
411.12214,0.13,0.4,0.2261,,,,,
411.22424,0.13,0.4,0.2262,,,,,
411.32638,0.13,0.4,0.2263,,,,,
411.42857,0.13,0.4,0.22642,,,,,
411.53082,0.13,0.4,0.22655,,,,,
411.63311,0.13,0.4,0.22669,,,,,
411.73545,0.13,0.4,0.22684,,,,,
411.83785,0.13,0.4,0.227,,,,,
411.9403,0.13,0.4,0.22718,,,,,
412.0428,0.13,0.4,0.22737,,,,,
412.14535,0.13,0.4,0.22757,,,,,
412.24795,0.13,0.4,0.22778,,,,,
412.3506,0.13,0.4,0.228,,,,,
412.4533,0.13,0.4,0.22824,,,,,
412.55605,0.13,0.4,0.22849,,,,,
412.65886,0.13,0.4,0.22875,,,,,
412.76171,0.13,0.4,0.22903,,,,,
412.86462,0.13,0.4,0.22932,,,,,
412.96758,0.13,0.4,0.22962,,,,,
413.07059,0.13,0.4,0.22994,,,,,
413.17365,0.13,0.4,0.23027,,,,,
413.27677,0.13,0.4,0.23061,,,,,
413.37993,0.13,0.4,0.23097,,,,,
413.48315,0.13,0.4,0.23134,,,,,
413.58641,0.13,0.4,0.23173,,,,,
413.68973,0.13,0.4,0.23213,,,,,
413.7931,0.13,0.4,0.23255,,,,,
413.89653,0.13,0.4,0.23298,,,,,
414,0.13,0.4,0.23343,,,,,
414.10353,0.13,0.4,0.23389,,,,,
414.2071,0.13,0.4,0.23437,,,,,
414.31073,0.13,0.4,0.23486,,,,,
414.41441,0.13,0.4,0.23538,,,,,
414.51815,0.13,0.4,0.2359,,,,,
414.62193,0.13,0.4,0.23645,,,,,
414.72577,0.13,0.4,0.23701,,,,,
414.82966,0.13,0.4,0.23759,,,,,
414.9336,0.13,0.4,0.23819,,,,,
415.03759,0.13,0.4,0.23881,,,,,
415.14164,0.13,0.4,0.23945,,,,,
415.24574,0.13,0.4,0.2401,,,,,
415.34989,0.13,0.4,0.24078,,,,,
415.45409,0.13,0.4,0.24147,,,,,
415.55834,0.13,0.4,0.24219,,,,,
415.66265,0.13,0.4,0.24292,,,,,
415.76701,0.13,0.4,0.24368,,,,,
415.87142,0.13,0.4,0.24446,,,,,
415.97589,0.13,0.4,0.24526,,,,,
416.0804,0.13,0.4,0.24608,,,,,
416.18497,0.13,0.4,0.24692,,,,,
416.28959,0.13,0.4,0.24779,,,,,
416.39427,0.13,0.4,0.24869,,,,,
416.49899,0.13,0.4,0.2496,,,,,
416.60377,0.13,0.4,0.25055,,,,,
416.70861,0.13,0.4,0.25152,,,,,
416.81349,0.13,0.4,0.25251,,,,,
416.91843,0.13,0.4,0.25353,,,,,
417.02342,0.13,0.4,0.25458,,,,,
417.12846,0.13,0.4,0.25566,,,,,
417.23356,0.13,0.4,0.25676,,,,,
417.33871,0.13,0.4,0.2579,,,,,
417.44391,0.13,0.4,0.25907,,,,,
417.54917,0.13,0.4,0.26026,,,,,
417.65448,0.13,0.4,0.26149,,,,,
417.75984,0.13,0.4,0.26275,,,,,
417.86525,0.13,0.4,0.26405,,,,,
417.97072,0.13,0.4,0.26538,,,,,
418.07624,0.13,0.4,0.26674,,,,,
418.18182,0.13,0.4,0.26814,,,,,
418.28745,0.13,0.4,0.26958,,,,,
418.39313,0.13,0.4,0.27105,,,,,
418.49886,0.13,0.4,0.27257,,,,,
418.60465,0.13,0.4,0.27412,,,,,
418.71049,0.13,0.4,0.27572,,,,,
418.81639,0.13,0.4,0.27736,,,,,
418.92234,0.13,0.4,0.27904,,,,,
419.02834,0.13,0.4,0.28076,,,,,
419.1344,0.13,0.4,0.28253,,,,,
419.24051,0.13,0.4,0.28435,,,,,
419.34667,0.13,0.4,0.28622,,,,,
419.45289,0.13,0.4,0.28813,,,,,
419.55916,0.13,0.4,0.2901,,,,,
419.66548,0.13,0.4,0.29212,,,,,
419.77186,0.13,0.4,0.29419,,,,,
419.8783,0.13,0.4,0.29632,,,,,
419.98478,0.13,0.4,0.2985,,,,,
420.09132,0.13,0.4,0.30075,,,,,
420.19792,0.13,0.4,0.30305,,,,,
420.30457,0.13,0.4,0.30542,,,,,
420.41127,0.13,0.4,0.30785,,,,,
420.51803,0.13,0.4,0.31035,,,,,
420.62484,0.13,0.4,0.31291,,,,,
420.73171,0.13,0.4,0.31555,,,,,
420.83863,0.13,0.4,0.31825,,,,,
420.9456,0.13,0.4,0.32103,,,,,
421.05263,0.13,0.4,0.32389,,,,,
421.15972,0.13,0.4,0.32683,,,,,
421.26685,0.13,0.4,0.32984,,,,,
421.37405,0.13,0.4,0.33294,,,,,
421.48129,0.13,0.4,0.33613,,,,,
421.58859,0.13,0.4,0.3394,,,,,
421.69595,0.13,0.4,0.34277,,,,,
421.80336,0.13,0.4,0.34623,,,,,
421.91083,0.13,0.4,0.34978,,,,,
422.01835,0.13,0.4,0.35344,,,,,
422.12592,0.13,0.4,0.35719,,,,,
422.23355,0.13,0.4,0.36106,,,,,
422.34124,0.13,0.4,0.36503,,,,,
422.44898,0.13,0.4,0.36912,,,,,
422.55677,0.13,0.4,0.37332,,,,,
422.66462,0.13,0.4,0.37764,,,,,
422.77253,0.13,0.4,0.38208,,,,,
422.88049,0.13,0.4,0.38665,,,,,
422.98851,0.13,0.4,0.39134,,,,,
423.09658,0.13,0.4,0.39618,,,,,
423.2047,0.13,0.4,0.40115,,,,,
423.31288,0.13,0.4,0.40626,,,,,
423.42112,0.13,0.4,0.41152,,,,,
423.52941,0.13,0.4,0.41692,,,,,
423.63776,0.13,0.4,0.42248,,,,,
423.74616,0.13,0.4,0.4282,,,,,
423.85462,0.13,0.4,0.43408,,,,,
423.96313,0.13,0.4,0.44013,,,,,
424.0717,0.13,0.4,0.44635,,,,,
424.18033,0.13,0.4,0.45275,,,,,
424.28901,0.13,0.4,0.45932,,,,,
424.39774,0.13,0.4,0.46608,,,,,
424.50654,0.13,0.4,0.47303,,,,,
424.61538,0.13,0.4,0.48017,,,,,
424.72429,0.13,0.4,0.48751,,,,,
424.83325,0.13,0.4,0.49505,,,,,
424.94226,0.13,0.4,0.50279,,,,,
425.05133,0.13,0.4,0.51074,,,,,
425.16046,0.13,0.4,0.5189,,,,,
425.26965,0.13,0.4,0.52728,,,,,
425.37889,0.13,0.4,0.53588,,,,,
425.48818,0.13,0.4,0.54469,,,,,
425.59753,0.13,0.4,0.55373,,,,,
425.70694,0.13,0.4,0.56299,,,,,
425.81641,0.13,0.4,0.57248,,,,,
425.92593,0.13,0.4,0.58219,,,,,
426.0355,0.13,0.4,0.59212,,,,,
426.14514,0.13,0.4,0.60228,,,,,
426.25483,0.13,0.4,0.61266,,,,,
426.36457,0.13,0.4,0.62326,,,,,
426.47438,0.13,0.4,0.63408,,,,,
426.58423,0.13,0.4,0.6451,,,,,
426.69415,0.13,0.4,0.65632,,,,,
426.80412,0.13,0.4,0.66774,,,,,
426.91415,0.13,0.4,0.67934,,,,,
427.02424,0.13,0.4,0.69111,,,,,
427.13438,0.13,0.4,0.70304,,,,,
427.24458,0.13,0.4,0.71512,,,,,
427.35484,0.13,0.4,0.72732,,,,,
427.46515,0.13,0.4,0.73963,,,,,
427.57552,0.13,0.4,0.75203,,,,,
427.68595,0.13,0.4,0.76449,,,,,
